"GeneCluster"	"NS"	"REG"	"FC"	"p"	"FDR"
"DSM_0217448884"	7.75555555555556	6.695	0.863252148997135	0.663	0.788788732394366
"DSM_0217464897"	5.25730886850153	4.02875	0.766314116360506	0.214	0.397890375485542
"DSM_0217773914"	6.19768844221106	12.2285714285714	1.97308585976755	0.0396	0.14821615986099
"DSM_0217784182"	3.43016129032258	6.78	1.97658343913105	0.146	0.317340060544904
"DSM_0218015418"	9.33766816143498	10.5417073170732	1.12894430759608	0.0748	0.212278260869565
"DSM_0218202937"	6.89722222222222	9.47	1.37301651228353	0.645	0.777465025181869
"DSM_0218234921"	16.1170707070707	19.5051948051948	1.21021959633382	0.236	0.423973311092577
"DSM_0218292471"	4.4800826446281	5.41	1.20756700916822	0.19	0.36970189701897
"DSM_0218363161"	5.33156976744186	5.015	0.940623534671712	0.878	0.932550295857988
"DSM_0218417223"	9.39706106870229	12.611359223301	1.34205355601063	0.00127	0.021288560311284
"DSM_0218629969"	2.00019230769231	1.59333333333333	0.796590071467487	0.63	0.767111362351611
"DSM_0218717546"	2.94623529411765	5.43125	1.84345425867508	0.542	0.704142340168878
"DSM_0219277870"	2.57957142857143	0.888333333333333	0.344372450203984	0.482	0.656068246445498
"DSM_0219428564"	7.97220779220779	19.2358974358974	2.41286955097922	2.03e-05	0.00156165
"DSM_0219512482"	8.56740740740741	6.48384615384615	0.75680376168877	0.562	0.719066231066231
"DSM_0219538589"	5.51688461538462	8.73923076923077	1.58408800953716	0.0358	0.140205818181818
"DSM_0219719695"	4.76907462686567	8.69	1.82215643073533	0.0118	0.0737799709724238
"DSM_0220064844"	3.48491935483871	4.54333333333333	1.30371261734509	0.0705	0.205768292682927
"DSM_0220143641"	10.5361052631579	14.5196428571429	1.37808445288739	0.0797	0.220377150192555
"DSM_0220204007"	17.8451685393258	20.9171428571429	1.17214599632653	0.244	0.432929159802306
"DSM_0220447968"	4.85776699029126	3.069	0.631771759768162	0.952	0.977040456925274
"DSM_0220771423"	6.79142857142857	3.46333333333333	0.509956527836208	0.508	0.677543034055727
"DSM_0220819964"	2.70045977011494	10.3893333333333	3.84724610538861	0.00212	0.0283632298136646
"DSM_0221127652"	5.30604761904762	13.9216666666667	2.62373571934989	0.00356	0.0380557816377171
"DSM_0221149448"	9.49933333333333	15.81	1.66432732121552	0.097	0.246098939929329
"DSM_0221161028"	4.12222222222222	11.7375	2.84737196765499	0.00312	0.0355042519685039
"DSM_0221454589"	5.98966666666667	9.04846153846154	1.51067864741414	0.00811	0.0605509185441941
"DSM_0221794176"	2.2769387755102	2.88761904761905	1.26820232440023	0.0953	0.243506761565836
"DSM_0221898239"	9.10623376623377	22.0583333333333	2.42233330480999	0.00459	0.0445321348314607
"DSM_0222518169"	14.1050892857143	21.5255555555556	1.526084317478	0.0706	0.205920649966148
"DSM_0222544231"	5.70220973782772	9.66621621621622	1.69517023410973	0.0649	0.194971548117155
"DSM_0222704543"	3.52131964809384	5.80666666666667	1.64900300085223	0.208	0.392150547045952
"DSM_0222772155"	4.19016806722689	5.785	1.38061287928925	0.12	0.27974025974026
"DSM_0222898251"	5.972625	7.56325	1.26631924823675	0.71	0.825109252765039
"DSM_0223134085"	5.49115079365079	8.9834	1.63597765524618	0.053	0.174160183066362
"DSM_0223204902"	2.56011560693642	2.09	0.816369383608038	0.702	0.81824025974026
"DSM_0223429925"	2.58529411764706	1.93333333333333	0.747819491846796	0.419	0.602286286286286
"DSM_0223651159"	3.00121951219512	7.548	2.51497765136124	0.158	0.334314341846758
"DSM_0223654423"	4.09666666666667	6.14166666666667	1.49918633034988	0.351	0.542557588805167
"DSM_0223747248"	5.48798611111111	11.8752380952381	2.16386081429674	0.0384	0.146259259259259
"DSM_0223758881"	3.834	5.323	1.38836724047992	0.413	0.597048322147651
"DSM_0223966073"	1.62383458646617	1.88125	1.15852317451498	0.258	0.446191890806905
"DSM_0224007030"	8.04504132231405	8.93428571428571	1.11053322864921	0.251	0.438664503042596
"DSM_0224238551"	2.84382608695652	10.9151851851852	3.83820418388055	4.81e-07	0.000148010571428571
"DSM_0224331619"	4.53707462686567	10.0727777777778	2.22010405518419	0.341	0.533416122004357
"DSM_0224638445"	13.5532291666667	18.1392	1.33836739399436	0.0173	0.0899015681544029
"DSM_0224675071"	6.00893939393939	5.45142857142857	0.907219762763271	0.206	0.389915641476274
"DSM_0224677668"	14.6296052631579	31.0789473684211	2.12438728245717	2.87e-06	0.000457924444444444
"DSM_0224772092"	3.84563535911602	7.986	2.07663994483234	0.00801	0.0600123130434783
"DSM_0224897668"	5.4305	6.07625	1.11891170242151	0.253	0.441086199919061
"DSM_0225035748"	3.2786170212766	11.3728571428571	3.4687970778694	0.000928	0.0177681066666667
"DSM_0225491865"	10.7826086956522	12.20875	1.13226310483871	0.225	0.411243105642766
"DSM_0225862016"	5.44427710843373	15.3141666666667	2.81289257722453	0.0463	0.162824816326531
"DSM_0226784293"	12.4626807228916	28.5683720930233	2.29231356625775	3.98e-06	0.000612351428571429
"DSM_0227214795"	21.3760112359551	30.4733333333333	1.42558557800888	0.0771	0.216100715679896
"DSM_0227319889"	0.830332326283988	0.675	0.812927521467035	0.813	0.894154710237427
"DSM_0227343272"	2.37547945205479	5.81666666666667	2.44862849124426	0.308	0.498821052631579
"DSM_0227355925"	7.44910714285714	10.5468	1.41584753685725	0.0284	0.120777097729516
"DSM_0227390525"	3.41012738853503	10.4269230769231	3.05763447781416	0.0882	0.233968965517241
"DSM_0227832495"	4.355703125	18.3625	4.21573726974333	0.000987	0.0181485957446809
"DSM_0227889829"	10.9233689839572	16.5543902439024	1.51550224735751	0.0507	0.170105607476636
"DSM_0228072148"	4.90867595818815	14.08	2.86839060470333	1.59e-07	7.6108e-05
"DSM_0228151767"	6.73701492537313	7.38458333333333	1.09612096976679	0.456	0.635127061105723
"DSM_0228226399"	3.8810303030303	11.9814285714286	3.08717727920689	0.0367	0.142564111812444
"DSM_0228383178"	4.35216981132075	5.40428571428571	1.24174514060279	0.156	0.331548100641342
"DSM_0228459489"	3.26389380530973	3.657	1.12044086546283	0.78	0.874135619641465
"DSM_0228507697"	5.80771084337349	13.785	2.37356858352004	0.184	0.3641120808452
"DSM_0228587150"	4.4445045045045	4.996	1.12408480966473	0.196	0.376781793842035
"DSM_0228757678"	12.7144886363636	12.95	1.01852307004804	0.228	0.414965779467681
"DSM_0229113647"	5.43428571428571	8.90857142857143	1.63932702418507	0.286	0.476077279752705
"DSM_0229128068"	2.97363402061856	3.84923076923077	1.29445343392664	0.159	0.335935262383521
"DSM_0229292078"	11.0039805825243	15.8735714285714	1.44252993810083	0.0566	0.179817699115044
"DSM_0229694394"	4.80703056768559	9.9225	2.06416411551494	0.367	0.555724428822496
"DSM_0229829571"	8.83401041666667	10.5765	1.19724785246414	0.154	0.329246650124069
"DSM_0229983503"	1.9824	20.22	10.1997578692494	0.0553	0.178051121076233
"DSM_0230311610"	2.60051020408163	5.50333333333333	2.11625138970636	0.0717	0.20702654155496
"DSM_0230315315"	2.73578723404255	2.71928571428571	0.993968273719716	0.874	0.931286668315607
"DSM_0230526129"	7.46237226277372	8.53076923076923	1.14317122362352	0.213	0.397231168831169
"DSM_0230575143"	12.1596590909091	14.1515384615385	1.1638104617685	0.168	0.34595793499044
"DSM_0230732828"	7.32861650485437	11.9771428571429	1.63429794002857	0.00206	0.0279952050473186
"DSM_0230802750"	7.40208616780045	6.91521739130435	0.934225464894746	0.95	0.976288167938931
"DSM_0230849750"	4.40037735849057	11.2266666666667	2.55129634393848	0.353	0.544087298747764
"DSM_0231240011"	3.91627906976744	7.59333333333333	1.9389152810768	0.285	0.475699341340566
"DSM_0231246668"	1.14487179487179	0.981666666666667	0.857446808510638	0.725	0.836448848419925
"DSM_0231266699"	5.25367647058824	12.0988888888889	2.30293756317549	0.067	0.19947201105736
"DSM_0231276328"	4.03284403669725	4.05333333333333	1.00508060724631	0.843	0.913391348088531
"DSM_0231499995"	2.43258426966292	12.3628571428571	5.08219069613989	0.0594	0.185297031136857
"DSM_0231542926"	3.596328125	11.05625	3.07431625138488	0.051	0.170316279069767
"DSM_0231703287"	16.0346733668342	18.072	1.12705756996459	0.52	0.688221198156682
"DSM_0231720849"	1.50908163265306	2.818	1.867360876327	0.153	0.328576271186441
"DSM_0231954536"	3.83111111111111	8.485	2.21476218097448	0.0235	0.108736684491979
"DSM_0232000856"	3.27512077294686	3.8545	1.17690316395014	0.969	0.986168674698795
"DSM_0232146481"	5.42693548387097	9.55511111111111	1.76068264299607	0.026	0.11429387755102
"DSM_0232542416"	12.126	12.9157142857143	1.06512570391838	0.632	0.767810490693739
"DSM_0232715812"	12.6591044776119	18.625	1.47127310884739	0.166	0.343151631477927
"DSM_0232910538"	3.29373529411765	7.72	2.34384348183271	0.00632	0.0517615209125475
"DSM_0233046402"	3.18208333333333	6.37545454545455	2.00354732343733	0.0365	0.142300452488688
"DSM_0233181976"	7.99397959183673	7.85428571428571	0.982525114563256	0.881	0.934124538518336
"DSM_0233240643"	17.148	22.022	1.28423139724749	0.609	0.753683424303361
"DSM_0233418356"	15.505	19.38	1.24991938084489	0.918	0.957797045289416
"DSM_0233465741"	7.14185185185185	12.7552380952381	1.78598469414214	0.00419	0.0416871131639723
"DSM_0233730088"	1.6458064516129	3.452	2.09745197961584	0.242	0.430978090119884
"DSM_0233959852"	10.8632911392405	16.9240740740741	1.5579140664785	0.0283	0.120777097729516
"DSM_0234378781"	3.68512820512821	8.84454545454545	2.40006451939377	0.501	0.671951432129514
"DSM_0234921202"	6.55089219330855	20.520243902439	3.13243498700827	4.04e-09	5.80144e-06
"DSM_0234990939"	10.2986268656716	18.66	1.81189203603436	0.0191	0.0960126021003501
"DSM_0235020640"	15.158729281768	18.8138095238095	1.24112049064942	0.309	0.499876830642133
"DSM_0235024605"	5.41347826086957	6.17933333333333	1.14147190319385	0.174	0.352915254237288
"DSM_0235064114"	5.24589928057554	8.50666666666667	1.62158406246286	0.0449	0.159858842975207
"DSM_0235664779"	6.78672131147541	13.4	1.97444382714558	0.199	0.381188083592708
"DSM_0236423170"	8.97711340206186	8.04153846153846	0.895782207640542	0.835	0.908378787878788
"DSM_0236542549"	8.99829268292683	13.7448387096774	1.52749406959796	0.00252	0.0313761849710983
"DSM_0236641348"	6.39969696969697	11.5566666666667	1.80581466925517	0.731	0.8397728
"DSM_0236676237"	3.70590579710145	9.87318181818182	2.66417506508235	0.000446	0.0113690414201183
"DSM_0236783924"	7.24586206896552	15.6138095238095	2.15485878356482	0.00601	0.0506674755381605
"DSM_0236790574"	5.74032258064516	6.51352941176471	1.13469745301886	0.0309	0.127506896551724
"DSM_0236920715"	3.05501730103806	3.21785714285714	1.05330242868469	0.186	0.367058176820889
"DSM_0237046073"	6.33809523809524	5.2725	0.831874530428249	0.907	0.949770539620807
"DSM_0237140686"	4.91324074074074	4.23166666666667	0.86127810338654	0.97	0.986487252124646
"DSM_0237328718"	5.82329411764706	13.8585714285714	2.3798508453444	0.00418	0.0416838888888889
"DSM_0237353835"	6.42619402985075	18.6557142857143	2.90307360765258	0.00117	0.0203240322580645
"DSM_0237357043"	4.01669642857143	3.023	0.752608531353502	0.492	0.664639698965193
"DSM_0237512954"	4.51302681992337	6.24785714285714	1.38440505500103	0.225	0.411243105642766
"DSM_0237574750"	2.93567567567568	6.309	2.14907935923403	0.0824	0.224081108312343
"DSM_0237626287"	1.72460526315789	2.85454545454545	1.65518772064892	0.728	0.837890462196099
"DSM_0237747506"	3.88030303030303	6.491	1.67280749707146	0.16	0.336726917440156
"DSM_0237805084"	5.71963855421687	10.2742857142857	1.79631730517497	0.0143	0.0807397116644823
"DSM_0238193268"	6.60778409090909	10.4994736842105	1.58895531993177	0.0385	0.146259259259259
"DSM_0238353762"	10.5680769230769	15.893125	1.50388051825163	0.116	0.274425041186161
"DSM_0238735723"	0.866973684210526	1.06111111111111	1.2239253975481	0.0889	0.235102025782689
"DSM_0238741751"	4.21464601769912	5.29307692307692	1.25587698251502	0.0147	0.0821369649805447
"DSM_0238889184"	4.29825242718447	7.5925	1.76641556740152	0.549	0.711092002405292
"DSM_0239109035"	3.51871621621622	5.47866666666667	1.55700725208185	0.369	0.557576990529639
"DSM_0239192138"	4.4501872659176	8.745	1.96508584413398	0.285	0.475699341340566
"DSM_0239256677"	5.42084302325581	10.1996666666667	1.88156466123615	0.00601	0.0506674755381605
"DSM_0239576951"	12.4786196319018	20.4067567567568	1.63533767024892	0.000412	0.010628119760479
"DSM_0239579264"	4.41618075801749	5.64	1.27712163723387	0.527	0.692169512195122
"DSM_0239621446"	9.24225806451613	15.0841935483871	1.63208963037939	0.161	0.33784120798831
"DSM_0239631141"	8.70383202099737	11.4948	1.32065967866448	0.356	0.546755080213904
"DSM_0239739609"	3.1517	9.44133333333333	2.99563198696999	0.084	0.226453066332916
"DSM_0239952345"	8.97983606557377	13.9524074074074	1.55374856573352	0.00121	0.0206034782608696
"DSM_0240554655"	10.0782142857143	11.4382222222222	1.13494532840364	0.622	0.761243181818182
"DSM_0241111488"	1.62126315789474	1.01333333333333	0.62502705276371	0.68	0.801269146608315
"DSM_0241128143"	3.48648725212465	8.57461538461538	2.45938526790541	0.268	0.457245148514851
"DSM_0241200167"	1.80204545454545	1.69166666666667	0.938748055660655	0.511	0.680490880989181
"DSM_0241297800"	11.9236641221374	10.8741666666667	0.911981967562953	0.899	0.945299487429827
"DSM_0241366367"	12.564126984127	5.75	0.457652171715896	0.196	0.376781793842035
"DSM_0241414910"	3.7345	15.89	4.25492033739456	0.0197	0.0976612197928654
"DSM_0241519557"	7.1521052631579	15.7	2.19515784825962	1	1
"DSM_0241579189"	5.39151815181518	11.9848275862069	2.22290405943861	0.0522	0.172982769230769
"DSM_0241589369"	1.98380566801619	6.69333333333333	3.37398639455782	0.00113	0.0199509836065574
"DSM_0241883606"	4.47456989247312	9.24583333333333	2.06630660723083	0.00928	0.0647945542949757
"DSM_0241902052"	4.35290697674419	11.29	2.59366902631227	0.524	0.689701191567369
"DSM_0242258668"	1.95170506912442	1.36357142857143	0.698656497922176	0.513	0.682310589688175
"DSM_0242518308"	4.02217054263566	15.0725	3.74735477778206	0.00245	0.0308614035087719
"DSM_0242519263"	7.8442750929368	18.68	2.38135452654127	0.00676	0.0542904089219331
"DSM_0242555084"	10.5222680412371	8.95666666666667	0.851210654543792	0.573	0.725597883597884
"DSM_0242672199"	4.98779735682819	7.92212121212121	1.58830053536076	0.0016	0.0239333333333333
"DSM_0243137249"	8.89782178217822	12.0844444444444	1.35813514141729	0.0207	0.101220885357548
"DSM_0243589625"	2.92348837209302	2.76	0.944077639010421	0.165	0.342233991333654
"DSM_0243668348"	3.78254237288136	5.536	1.46356589147287	0.115	0.273259790402648
"DSM_0243988644"	7.40510574018127	16.9184905660377	2.2847061419036	0.000136	0.00523114285714286
"DSM_0244454916"	7.05926136363636	21.2671428571429	3.01265837339499	0.0299	0.125790234375
"DSM_0244463288"	2.98333333333333	6.09	2.04134078212291	0.262	0.450217790187475
"DSM_0244619354"	6.33754098360656	15.7372727272727	2.48318279408064	0.0208	0.101479501698754
"DSM_0244733916"	2.55857142857143	1.8	0.703517587939698	0.633	0.768158873239437
"DSM_0244859473"	1.59880733944954	1.0625	0.664557869971883	0.768	0.865657770800628
"DSM_0245031308"	8.54759162303665	8.28375	0.969132635873061	0.938	0.970438040345821
"DSM_0245148678"	8.99178217821782	14.0490476190476	1.56243193402536	0.00131	0.0214580988593156
"DSM_0245237043"	2.72720812182741	2.69181818181818	0.987023381264531	0.386	0.5744
"DSM_0245267868"	11.1667955801105	13.0635	1.16985216629807	0.617	0.758571917808219
"DSM_0245324372"	15.6975748502994	18.734358974359	1.19345562311504	0.0331	0.1328935694315
"DSM_0245435937"	5.41548295454545	6.47416666666667	1.19549202185792	0.102	0.253265706051873
"DSM_0245772813"	1.81847619047619	4.10333333333333	2.25646800041898	0.145	0.31644376899696
"DSM_0245893917"	3.51393162393162	8.535	2.42890326660667	0.189	0.368755434782609
"DSM_0245895182"	6.18611940298507	4.69433333333333	0.758849454323192	0.428	0.610335650446872
"DSM_0245923630"	4.75281767955801	6.499	1.36739939088183	0.198	0.379948329621381
"DSM_0245923888"	3.49214285714286	6.04625	1.73138678666394	0.183	0.363134039613081
"DSM_0246006879"	5.68979865771812	10.3734375	1.82316424956946	0.00112	0.0199378512396694
"DSM_0246236465"	6.41780748663102	13.04875	2.03320994392274	0.00966	0.0661610174880763
"DSM_0246269868"	9.90972027972028	8.88666666666667	0.896762614465795	0.64	0.774037057832678
"DSM_0246377672"	16.3723295454545	25.1540816326531	1.53637767691016	0.00165	0.0243431506849315
"DSM_0246722693"	2.52272727272727	5.03083333333333	1.9942042042042	0.00535	0.0481639751552795
"DSM_0246909249"	2.06325203252033	2.3725	1.14988375758531	0.949	0.975726014319809
"DSM_0246986386"	2.76196721311475	4.065	1.47177706552707	0.121	0.280855603448276
"DSM_0247400722"	15.7871153846154	29.3009090909091	1.85600145289766	0.0391	0.147756842105263
"DSM_0247482930"	3.74840425531915	5.65421052631579	1.50843135936905	0.101	0.251652978600347
"DSM_0247557545"	2.39909090909091	4.0225	1.67667677150436	0.0777	0.216795077720207
"DSM_0247978911"	5.85758992805755	6.5025	1.11009819394379	0.891	0.939179838512356
"DSM_0248043207"	12.11688	14.3327272727273	1.18287275872397	0.246	0.433620294599018
"DSM_0248207222"	3.70319444444444	10.0325	2.70914750778232	0.0546	0.176721863260706
"DSM_0248343953"	9.40953488372093	10.7044117647059	1.13761327174898	0.83	0.905454545454545
"DSM_0248867765"	8.554	15.61	1.82487725040917	0.0347	0.137396691176471
"DSM_0248878706"	1.04907894736842	0.930909090909091	0.88735847120395	0.539	0.701726201269266
"DSM_0248879571"	6.51045454545455	8.65066666666667	1.32873466918011	0.621	0.761243181818182
"DSM_0248942568"	5.57267441860465	6.18242424242424	1.10941780876053	0.886	0.936429833169774
"DSM_0249026442"	2.12977124183007	2.56	1.20200702766568	0.783	0.875237156201349
"DSM_0249426915"	3.75304812834225	3.76428571428571	1.00299425575137	0.894	0.941420679540455
"DSM_0249427957"	3.27443661971831	8.94	2.73024066068779	0.00193	0.0268207741935484
"DSM_0249697528"	4.80097087378641	3.68181818181818	0.766890339185587	0.27	0.459202526648243
"DSM_0249920452"	12.5023306233062	16.7446153846154	1.33931951482717	0.119	0.279222222222222
"DSM_0250278341"	8.69853731343284	10.1320512820513	1.16479942741692	0.146	0.317340060544904
"DSM_0250368988"	3.08283898305085	4.65607142857143	1.51031936931188	0.178	0.357160689333954
"DSM_0250382584"	7.57246428571429	15.8717647058824	2.09598409540537	0.0417	0.152476206604572
"DSM_0250439112"	19.7028532608696	21.7922222222222	1.1060439791988	0.93	0.965639913232104
"DSM_0250489159"	10.1844751381215	13.7770833333333	1.35275339636937	0.0641	0.193648527349229
"DSM_0250491843"	5.13893982808023	8.7925	1.7109560131364	0.511	0.680490880989181
"DSM_0250564679"	2.12464114832536	12.5044444444444	5.88543832651478	0.0895	0.235388278388278
"DSM_0250578553"	6.9629375	7.95714285714286	1.14278533408391	0.38	0.567628294036061
